,user_id,sessions,purchases,carted,favorited,total_actions,night_actions,weekend_sessions,total_sessions,dominant_category,top_category_share,user_segment
392,1626,1,0,0,0,1,0,0,1,477292,1.0,One-Time User
393,1631,5,0,0,0,8,3,0,5,570735,0.375,Window Shopper
394,1632,1,0,0,0,3,0,0,1,2640118,0.6666666666666666,One-Time User
395,1637,1,0,0,0,2,0,0,1,1051370,0.5,One-Time User
396,1640,2,0,0,0,2,1,1,2,2735466,0.5,Window Shopper
397,1643,1,0,0,0,1,0,1,1,2296439,1.0,One-Time User
398,1647,2,0,1,0,2,0,0,2,3102419,0.5,Window Shopper
399,1649,1,0,1,0,1,1,1,1,479163,1.0,Cart Abandoner
400,1650,1,1,1,0,2,0,2,1,982926,0.5,Impulse Buyer
401,1652,2,0,0,0,3,0,1,2,2355072,0.3333333333333333,Window Shopper
402,1656,1,0,1,0,1,0,1,1,1737857,1.0,Cart Abandoner
403,1661,2,0,0,0,3,0,1,2,2202384,0.6666666666666666,Window Shopper
404,1663,4,1,1,0,6,1,3,4,1521068,0.16666666666666666,Weekend Shopper
405,1673,1,0,0,0,2,2,2,1,737184,0.5,One-Time User
406,1678,1,0,0,0,2,0,2,1,58498,0.5,One-Time User
407,1680,2,0,0,0,2,1,1,2,149192,1.0,Window Shopper
408,1683,3,0,0,0,3,0,0,3,883960,0.3333333333333333,Window Shopper
409,1685,1,0,0,2,2,2,2,1,1548278,1.0,Wishlister
410,1686,1,0,0,0,1,0,0,1,1102540,1.0,One-Time User
411,1687,1,0,0,0,1,0,0,1,1789614,1.0,One-Time User
412,1688,1,0,0,0,1,1,1,1,982926,1.0,One-Time User
413,1691,1,0,1,0,1,0,0,1,633295,1.0,Cart Abandoner
414,1695,1,0,0,0,2,0,0,1,982926,0.5,One-Time User
415,1701,1,0,0,2,3,3,3,1,2629787,1.0,Wishlister
416,1702,1,0,0,0,1,1,0,1,321567,1.0,One-Time User
417,1713,1,0,0,0,2,0,0,1,866301,1.0,One-Time User
418,1723,3,0,0,0,4,2,0,3,119741,0.5,Window Shopper
419,1734,1,0,0,0,3,3,0,1,3002561,0.6666666666666666,One-Time User
420,1745,1,0,0,0,2,0,2,1,2877672,0.5,One-Time User
421,1746,1,0,0,0,3,3,3,1,2520771,0.3333333333333333,One-Time User
422,1747,2,0,0,0,3,2,1,2,1787510,0.3333333333333333,Window Shopper
423,1752,2,1,0,0,2,0,1,2,903809,0.5,Impulse Buyer
424,1753,1,0,0,0,1,0,0,1,1834026,1.0,One-Time User
425,1756,2,0,0,0,2,0,0,2,2693696,0.5,Window Shopper
426,1761,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
427,1763,1,0,0,0,1,0,0,1,916973,1.0,One-Time User
428,1764,1,0,0,1,2,2,2,1,982926,0.5,Wishlister
429,1770,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
430,1772,1,0,0,0,2,2,2,1,2735466,0.5,One-Time User
431,1773,1,0,0,0,1,1,0,1,4801426,1.0,One-Time User
432,1774,1,0,1,0,1,1,1,1,4801426,1.0,Cart Abandoner
433,1778,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
434,1781,1,0,0,0,2,0,2,1,3829657,1.0,One-Time User
435,1782,1,0,0,0,2,0,2,1,3740459,1.0,One-Time User
436,1786,1,0,0,0,1,0,0,1,200278,1.0,One-Time User
437,1787,1,0,0,0,1,1,0,1,982926,1.0,One-Time User
438,1803,2,0,0,0,3,0,1,2,149192,0.3333333333333333,Window Shopper
439,1805,2,0,0,0,3,0,2,2,750949,0.3333333333333333,Window Shopper
440,1807,2,0,0,0,2,0,2,2,4170419,0.5,Window Shopper
441,1814,2,0,0,0,3,3,1,2,3158249,0.6666666666666666,Window Shopper
442,1822,1,0,0,0,1,1,1,1,2043591,1.0,One-Time User
443,1823,1,0,0,0,2,0,2,1,2609569,0.5,One-Time User
444,1824,1,0,0,0,1,0,1,1,801221,1.0,One-Time User
445,1830,1,0,0,0,1,0,1,1,2735466,1.0,One-Time User
446,1836,1,0,0,0,3,0,3,1,2926020,0.3333333333333333,One-Time User
447,1840,1,0,0,0,1,1,1,1,1320293,1.0,One-Time User
448,1847,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
449,1850,1,0,0,0,1,1,0,1,2733371,1.0,One-Time User
450,1852,1,0,1,0,1,1,1,1,154040,1.0,Cart Abandoner
451,1853,1,0,0,0,1,1,1,1,2885642,1.0,One-Time User
452,1865,1,0,0,0,1,1,0,1,2520771,1.0,One-Time User
453,1866,1,0,0,0,2,2,0,1,1568197,0.5,One-Time User
454,1867,1,0,0,0,2,0,2,1,4756105,1.0,One-Time User
455,1873,2,0,1,0,4,2,4,2,4801426,1.0,Window Shopper
456,1875,1,1,0,0,2,0,0,1,3747017,1.0,Impulse Buyer
457,1881,1,0,0,0,1,1,1,1,4173315,1.0,One-Time User
458,1884,4,0,0,0,5,0,4,4,154040,0.2,Window Shopper
459,1885,1,0,0,0,1,1,0,1,2920476,1.0,One-Time User
460,1886,1,0,0,0,2,2,2,1,1397912,0.5,One-Time User
461,1890,2,0,0,0,3,0,0,2,737184,0.3333333333333333,Window Shopper
462,1891,2,0,0,0,3,3,0,2,154040,0.3333333333333333,Window Shopper
463,1892,1,0,0,0,2,2,0,1,3607361,0.5,One-Time User
464,1894,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
465,1896,2,0,0,0,2,0,0,2,2355072,1.0,Window Shopper
466,1897,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
467,1907,2,0,0,0,3,1,0,2,4558987,0.6666666666666666,Window Shopper
468,1910,2,0,0,0,7,1,6,2,174239,0.14285714285714285,Window Shopper
469,1920,4,0,0,0,9,3,9,4,154040,1.0,Window Shopper
470,1924,2,0,0,0,3,0,3,2,1349561,0.3333333333333333,Window Shopper
471,1929,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
472,1931,1,0,0,0,2,0,0,1,883960,0.5,One-Time User
473,1939,1,0,0,0,1,0,0,1,2640118,1.0,One-Time User
474,1941,3,0,0,0,3,1,0,3,1061857,0.3333333333333333,Window Shopper
475,1942,1,0,0,0,1,1,0,1,3004853,1.0,One-Time User
476,1944,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
477,1949,2,0,0,0,3,2,2,2,154040,0.3333333333333333,Window Shopper
478,1950,1,0,1,0,1,1,1,1,305253,1.0,Cart Abandoner
479,1955,1,0,0,0,1,0,0,1,3231625,1.0,One-Time User
480,1959,1,0,1,0,2,2,0,1,2640118,0.5,Cart Abandoner
481,1973,1,0,0,0,2,0,2,1,149192,0.5,One-Time User
482,1979,1,0,0,0,2,0,0,1,982926,0.5,One-Time User
483,1981,1,0,1,0,2,0,0,1,570735,0.5,Cart Abandoner
484,1982,1,0,0,0,1,1,1,1,1029459,1.0,One-Time User
485,1985,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
486,1989,1,0,0,0,1,0,0,1,3757435,1.0,One-Time User
487,1996,1,0,0,0,1,0,1,1,2827444,1.0,One-Time User
488,2003,2,0,0,0,2,0,2,2,1879194,0.5,Window Shopper
489,2009,2,0,0,0,2,0,1,2,1567637,0.5,Window Shopper
490,2014,1,0,0,0,1,0,1,1,667349,1.0,One-Time User
491,2016,1,0,0,0,1,0,0,1,1320293,1.0,One-Time User
492,2018,1,0,0,0,1,0,0,1,128749,1.0,One-Time User
493,2019,1,0,0,0,1,1,0,1,4756105,1.0,One-Time User
494,2020,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
495,2026,2,0,0,0,4,0,3,2,4540978,0.75,Window Shopper
496,2028,3,1,0,0,6,4,4,3,1320293,0.3333333333333333,Night Owl
497,2029,1,0,0,0,1,0,0,1,2529187,1.0,One-Time User
498,2031,1,0,1,0,2,2,0,1,3803127,0.5,Cart Abandoner
499,2036,3,0,0,0,3,0,1,3,3607361,0.3333333333333333,Window Shopper
500,2038,1,0,0,0,1,0,1,1,2520771,1.0,One-Time User
501,2040,2,0,0,0,2,0,1,2,1080785,0.5,Window Shopper
502,2043,2,0,0,0,3,1,3,2,154040,0.3333333333333333,Window Shopper
503,2044,2,0,0,0,4,0,4,2,1320293,0.25,Window Shopper
504,2045,1,0,0,0,2,0,2,1,1020087,0.5,One-Time User
505,2048,2,0,0,0,4,2,2,2,285583,0.25,Window Shopper
506,2052,2,0,0,0,3,0,1,2,1780495,0.3333333333333333,Window Shopper
507,2057,1,0,0,0,1,0,0,1,149192,1.0,One-Time User
508,2058,3,0,0,0,3,2,1,3,154040,0.3333333333333333,Window Shopper
509,2060,1,0,0,1,2,2,2,1,883960,0.5,Wishlister
510,2064,1,0,0,0,1,0,0,1,1320293,1.0,One-Time User
511,2067,1,0,0,0,1,1,1,1,753984,1.0,One-Time User
512,2071,1,0,0,0,1,0,1,1,3805065,1.0,One-Time User
513,2075,1,0,0,0,2,0,2,1,3100759,1.0,One-Time User
514,2081,1,0,0,0,1,0,1,1,1954691,1.0,One-Time User
515,2085,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
516,2087,1,0,0,0,1,1,1,1,3004853,1.0,One-Time User
517,2088,1,0,0,0,1,1,1,1,3607361,1.0,One-Time User
518,2097,1,0,0,0,1,0,0,1,2247787,1.0,One-Time User
519,2103,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
520,2107,1,0,0,0,2,0,0,1,4135404,0.5,One-Time User
521,2108,1,0,0,0,1,1,0,1,50601,1.0,One-Time User
522,2111,2,0,0,0,2,0,1,2,149192,0.5,Window Shopper
523,2114,1,0,0,0,1,0,1,1,1879194,1.0,One-Time User
524,2124,6,0,0,1,11,4,2,6,553365,0.18181818181818182,Window Shopper
525,2125,1,0,0,0,1,1,1,1,1526856,1.0,One-Time User
526,2127,1,0,0,0,1,1,1,1,2827444,1.0,One-Time User
527,2129,2,0,0,0,2,0,1,2,4145813,1.0,Window Shopper
528,2141,1,1,0,0,2,0,0,1,405755,0.5,Impulse Buyer
529,2144,2,0,0,0,4,2,4,2,2355072,0.5,Window Shopper
530,2147,2,0,0,0,2,0,1,2,622168,0.5,Window Shopper
531,2148,1,0,0,0,1,1,0,1,4756105,1.0,One-Time User
532,2149,1,0,0,0,1,0,1,1,4163659,1.0,One-Time User
533,2151,1,0,0,0,1,1,1,1,4801426,1.0,One-Time User
534,2158,2,0,0,1,4,0,0,2,1165503,0.75,Window Shopper
535,2162,1,0,0,0,1,1,1,1,1320293,1.0,One-Time User
536,2166,3,0,0,0,4,0,0,3,4640311,0.5,Window Shopper
537,2169,3,0,0,0,6,5,0,3,982926,0.6666666666666666,Window Shopper
538,2174,2,0,0,0,3,1,2,2,1320530,0.6666666666666666,Window Shopper
539,2175,1,0,0,0,2,0,2,1,1851156,1.0,One-Time User
540,2177,2,0,0,0,3,0,1,2,2693696,0.6666666666666666,Window Shopper
541,2186,2,0,0,0,4,4,2,2,1936748,0.25,Window Shopper
542,2189,1,0,0,0,1,0,1,1,154040,1.0,One-Time User
543,2195,1,0,0,0,1,1,0,1,1320293,1.0,One-Time User
544,2206,2,0,1,0,2,0,1,2,1299190,0.5,Window Shopper
545,2208,1,0,0,0,1,1,0,1,2578647,1.0,One-Time User
546,2212,1,0,0,0,1,0,0,1,2465336,1.0,One-Time User
547,2213,2,1,0,0,2,1,0,2,3664107,0.5,Impulse Buyer
548,2215,2,0,0,0,3,0,3,2,2462567,1.0,Window Shopper
549,2220,1,0,0,0,1,0,0,1,1851156,1.0,One-Time User
550,2223,2,0,0,0,4,0,2,2,2520771,0.5,Window Shopper
551,2230,1,0,0,0,1,0,1,1,570735,1.0,One-Time User
552,2231,1,0,0,0,1,0,1,1,570735,1.0,One-Time User
553,2232,1,0,0,0,1,1,0,1,4145813,1.0,One-Time User
554,2235,3,0,0,0,4,1,0,3,149192,0.25,Window Shopper
555,2239,2,0,0,0,5,2,0,2,1320293,0.4,Window Shopper
556,2242,1,1,0,0,2,2,2,1,235534,1.0,Impulse Buyer
557,2246,1,0,0,1,1,0,0,1,4789432,1.0,Wishlister
558,2247,2,0,0,0,5,0,4,2,2520377,0.4,Window Shopper
559,2251,1,0,0,0,2,0,0,1,102272,1.0,One-Time User
560,2255,1,0,0,0,1,1,1,1,84264,1.0,One-Time User
561,2262,2,0,1,0,2,0,1,2,588463,0.5,Window Shopper
562,2264,1,0,0,0,2,0,2,1,1051370,0.5,One-Time User
563,2269,2,0,0,0,3,2,1,2,2725426,0.6666666666666666,Window Shopper
564,2276,3,0,0,0,6,6,5,3,4145813,0.3333333333333333,Window Shopper
565,2277,1,0,0,0,1,0,1,1,2001772,1.0,One-Time User
566,2279,1,0,0,0,1,0,1,1,1447685,1.0,One-Time User
567,2283,2,0,0,0,3,0,1,2,4163659,0.6666666666666666,Window Shopper
568,2288,2,0,0,0,2,0,0,2,2355072,1.0,Window Shopper
569,2289,1,0,0,0,1,0,0,1,4170419,1.0,One-Time User
570,2297,2,0,0,0,2,1,1,2,982926,0.5,Window Shopper
571,2311,1,0,0,0,1,0,0,1,2926020,1.0,One-Time User
572,2313,1,0,0,0,2,0,2,1,4145813,1.0,One-Time User
573,2317,3,0,0,0,3,0,0,3,2419332,0.3333333333333333,Window Shopper
574,2320,1,0,0,0,1,1,0,1,271505,1.0,One-Time User
575,2323,1,0,0,0,1,0,0,1,329040,1.0,One-Time User
576,2327,1,0,0,0,1,1,1,1,3604509,1.0,One-Time User
577,2331,3,0,0,1,5,0,1,3,154040,0.2,Window Shopper
578,2333,1,0,0,0,2,2,2,1,149192,1.0,One-Time User
579,2341,1,0,0,0,1,0,1,1,1464116,1.0,One-Time User
580,2345,1,1,0,0,1,1,0,1,2197032,1.0,Impulse Buyer
581,2351,1,0,0,0,2,2,0,1,500212,0.5,One-Time User
582,2354,2,0,0,0,2,1,1,2,2131531,0.5,Window Shopper
583,2357,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
584,2361,1,0,0,0,1,0,1,1,1050007,1.0,One-Time User
585,2365,1,0,0,0,2,0,2,1,3252144,0.5,One-Time User
586,2370,1,0,0,0,1,1,0,1,381850,1.0,One-Time User
587,2372,1,0,0,1,1,1,1,1,846990,1.0,Wishlister
588,2376,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
589,2379,1,1,0,0,1,0,0,1,1469622,1.0,Impulse Buyer
590,2382,3,0,0,0,3,1,1,3,4756105,0.6666666666666666,Window Shopper
591,2384,1,0,0,0,2,2,2,1,2778281,1.0,One-Time User
592,2387,1,0,0,0,1,0,1,1,1725572,1.0,One-Time User
593,2394,1,0,0,0,1,1,1,1,1936090,1.0,One-Time User
594,2398,1,0,0,0,3,0,3,1,4145813,0.6666666666666666,One-Time User
595,2403,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
596,2404,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
597,2411,2,0,0,0,3,0,0,2,982926,0.3333333333333333,Window Shopper
598,2414,2,0,0,0,3,1,2,2,1320293,0.3333333333333333,Window Shopper
599,2419,1,0,1,0,1,0,0,1,384755,1.0,Cart Abandoner
600,2420,1,0,0,0,3,0,3,1,2520377,0.6666666666666666,One-Time User
601,2422,2,0,0,0,2,1,1,2,2735466,0.5,Window Shopper
602,2431,1,0,0,0,1,1,1,1,237446,1.0,One-Time User
603,2432,1,0,0,0,2,0,0,1,854059,1.0,One-Time User
604,2440,1,0,0,0,2,0,0,1,384755,0.5,One-Time User
605,2445,1,0,0,0,1,1,0,1,4756105,1.0,One-Time User
606,2446,1,0,0,0,2,0,2,1,200278,1.0,One-Time User
607,2453,1,0,0,0,1,1,1,1,4217906,1.0,One-Time User
608,2457,2,0,0,0,4,2,4,2,2355072,0.5,Window Shopper
609,2458,1,0,0,0,2,0,0,1,1834026,0.5,One-Time User
610,2466,3,0,0,1,3,1,2,3,4181361,0.6666666666666666,Window Shopper
611,2467,1,0,0,0,1,1,1,1,982926,1.0,One-Time User
612,2468,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
613,2481,1,0,0,0,1,0,1,1,1008362,1.0,One-Time User
614,2486,1,0,0,0,1,0,1,1,285583,1.0,One-Time User
615,2498,1,0,0,0,1,0,1,1,4877478,1.0,One-Time User
616,2500,1,0,0,0,1,0,1,1,4639855,1.0,One-Time User
617,2507,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
618,2510,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
619,2516,5,0,0,0,9,3,2,5,4756105,0.4444444444444444,Window Shopper
620,2523,1,0,0,0,1,0,0,1,3736316,1.0,One-Time User
621,2529,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
622,2531,1,0,0,0,1,0,1,1,2779062,1.0,One-Time User
623,2544,2,0,0,0,2,0,2,2,1008362,0.5,Window Shopper
624,2547,1,0,0,0,2,0,0,1,4756105,1.0,One-Time User
625,2550,1,0,0,1,2,2,2,1,80482,0.5,Wishlister
626,2551,1,0,0,0,1,1,0,1,2355072,1.0,One-Time User
627,2553,1,0,0,0,1,1,0,1,1464116,1.0,One-Time User
628,2556,4,0,0,0,7,3,2,4,4756105,0.2857142857142857,Window Shopper
629,2565,1,0,0,0,1,1,1,1,2384561,1.0,One-Time User
630,2567,1,0,0,0,1,0,0,1,359388,1.0,One-Time User
631,2568,2,0,0,0,3,3,3,2,3607361,0.6666666666666666,Window Shopper
632,2571,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
633,2573,1,0,1,0,1,0,0,1,2355072,1.0,Cart Abandoner
634,2574,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
635,2576,2,0,0,0,3,3,2,2,4640311,0.6666666666666666,Window Shopper
636,2581,2,0,0,0,2,2,1,2,1379146,0.5,Window Shopper
637,2593,2,0,2,0,5,2,0,2,4145813,0.4,Window Shopper
638,2596,2,0,0,0,2,1,1,2,72526,0.5,Window Shopper
639,2606,1,0,0,0,3,0,0,1,1320293,0.6666666666666666,One-Time User
640,2611,1,0,0,0,1,0,0,1,4724418,1.0,One-Time User
641,2614,1,0,0,0,1,0,1,1,3312150,1.0,One-Time User
642,2620,2,0,0,0,2,2,1,2,1637260,0.5,Window Shopper
643,2625,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
644,2629,1,0,0,0,2,2,0,1,1320293,1.0,One-Time User
645,2632,1,0,0,0,1,1,0,1,4242717,1.0,One-Time User
646,2637,1,0,0,0,2,0,2,1,2256028,0.5,One-Time User
647,2639,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
648,2644,1,0,0,0,1,1,0,1,171529,1.0,One-Time User
649,2647,2,0,0,0,3,1,0,2,2355072,0.6666666666666666,Window Shopper
650,2650,1,0,0,0,1,1,0,1,2640118,1.0,One-Time User
651,2659,1,0,0,0,2,2,2,1,3004853,1.0,One-Time User
652,2667,1,0,0,0,2,0,2,1,4458428,1.0,One-Time User
653,2669,1,1,0,0,1,0,0,1,3736316,1.0,Impulse Buyer
654,2670,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
655,2683,1,0,0,0,1,0,1,1,2465336,1.0,One-Time User
656,2685,1,0,0,0,1,0,1,1,154040,1.0,One-Time User
657,2694,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
658,2698,3,1,0,0,5,1,4,3,3002561,0.4,Weekend Shopper
659,2704,1,0,1,0,2,2,0,1,4163659,1.0,Cart Abandoner
660,2709,1,0,0,0,1,0,1,1,2925160,1.0,One-Time User
661,2718,1,1,0,0,1,1,0,1,5063923,1.0,Impulse Buyer
662,2722,1,0,0,0,2,0,0,1,2520377,0.5,One-Time User
663,2725,1,0,0,0,1,1,1,1,4145813,1.0,One-Time User
664,2727,1,0,0,0,1,1,1,1,1320293,1.0,One-Time User
665,2730,2,0,0,0,2,2,2,2,3747017,0.5,Window Shopper
666,2745,1,0,0,0,1,0,1,1,1518771,1.0,One-Time User
667,2749,4,0,1,0,6,4,3,4,2355072,0.5,Window Shopper
668,2750,5,0,0,3,9,8,5,5,2520377,0.2222222222222222,Window Shopper
669,2751,2,0,0,0,3,2,3,2,3607361,1.0,Window Shopper
670,2752,2,0,0,2,4,4,2,2,4756105,0.5,Window Shopper
671,2754,1,0,0,0,1,0,1,1,238434,1.0,One-Time User
672,2759,2,0,0,0,3,1,1,2,801221,0.3333333333333333,Window Shopper
673,2760,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
674,2771,1,0,0,0,1,0,0,1,720666,1.0,One-Time User
675,2775,1,0,0,0,1,0,0,1,922189,1.0,One-Time User
676,2777,1,0,0,0,1,0,0,1,2778281,1.0,One-Time User
677,2778,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
678,2784,1,0,0,0,1,0,1,1,1299190,1.0,One-Time User
679,2786,1,0,0,0,1,0,0,1,2939262,1.0,One-Time User
680,2788,1,0,0,2,2,0,2,1,883960,1.0,Wishlister
681,2789,2,0,0,0,3,3,1,2,2355072,0.3333333333333333,Window Shopper
682,2796,1,0,0,0,2,2,0,1,1080785,0.5,One-Time User
683,2805,2,0,0,0,3,0,2,2,1265358,0.6666666666666666,Window Shopper
684,2821,2,0,1,0,3,1,1,2,982926,0.3333333333333333,Window Shopper
685,2826,1,0,0,0,2,0,0,1,2837163,1.0,One-Time User
686,2831,2,0,0,0,3,0,3,2,2355072,0.6666666666666666,Window Shopper
687,2840,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
688,2841,1,0,0,0,1,1,0,1,2926020,1.0,One-Time User
689,2842,3,0,0,0,5,0,2,3,4756105,0.6,Window Shopper
690,2846,2,0,0,0,2,0,2,2,2520377,0.5,Window Shopper
691,2848,1,0,0,0,1,0,0,1,4222383,1.0,One-Time User
692,2850,1,0,0,0,1,1,0,1,2520377,1.0,One-Time User
693,2853,1,0,0,0,1,1,0,1,4889820,1.0,One-Time User
694,2869,3,0,0,0,4,0,2,3,149192,0.25,Window Shopper
695,2870,2,0,0,0,4,0,4,2,1320293,0.5,Window Shopper
696,2873,1,0,0,1,1,0,1,1,2939262,1.0,Wishlister
697,2879,3,1,0,0,4,1,1,3,728641,0.25,Uncategorized
698,2881,1,0,0,0,1,0,0,1,4244487,1.0,One-Time User
699,2883,1,0,0,0,1,0,1,1,3361496,1.0,One-Time User
700,2899,1,0,0,0,1,1,0,1,2355072,1.0,One-Time User
701,2902,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
702,2905,1,0,1,0,1,1,0,1,2465336,1.0,Cart Abandoner
703,2911,1,0,1,0,2,0,2,1,149192,0.5,Cart Abandoner
704,2918,1,0,0,0,1,1,0,1,149192,1.0,One-Time User
705,2919,1,0,0,0,1,0,1,1,344833,1.0,One-Time User
706,2923,3,0,0,0,5,0,2,3,3002561,0.6,Window Shopper
707,2930,2,0,0,0,3,0,1,2,149192,0.3333333333333333,Window Shopper
708,2940,1,0,0,0,2,2,2,1,570735,1.0,One-Time User
709,2945,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
710,2946,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
711,2955,1,0,0,0,3,0,0,1,2030976,1.0,One-Time User
712,2960,2,0,0,0,4,2,0,2,1029459,0.5,Window Shopper
713,2963,4,0,0,0,6,2,1,4,1859277,0.6666666666666666,Window Shopper
714,2965,1,0,1,0,1,0,1,1,2194744,1.0,Cart Abandoner
715,2966,1,0,0,0,1,0,1,1,4148053,1.0,One-Time User
716,2970,2,0,0,0,2,0,1,2,825165,0.5,Window Shopper
717,2971,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
718,2973,1,0,0,0,2,0,0,1,2558244,0.5,One-Time User
719,2982,2,0,0,0,3,0,0,2,1275696,0.3333333333333333,Window Shopper
720,2987,2,0,0,0,2,1,1,2,2030976,0.5,Window Shopper
721,2989,1,0,0,0,2,0,2,1,363144,0.5,One-Time User
722,2993,1,0,0,0,1,0,1,1,1320293,1.0,One-Time User
723,3006,1,0,0,0,3,0,0,1,3607361,0.6666666666666666,One-Time User
724,3008,1,0,0,0,2,0,2,1,4181361,1.0,One-Time User
725,3010,1,0,0,0,1,1,1,1,1349561,1.0,One-Time User
726,3012,1,0,0,0,2,0,2,1,1464116,0.5,One-Time User
727,3015,1,0,0,0,1,1,0,1,3030023,1.0,One-Time User
728,3016,1,0,0,0,1,0,0,1,2872443,1.0,One-Time User
729,3029,1,0,1,0,2,0,2,1,149192,0.5,Cart Abandoner
730,3031,1,0,0,0,1,1,0,1,3624696,1.0,One-Time User
731,3035,1,0,1,0,1,0,0,1,3791831,1.0,Cart Abandoner
732,3050,1,0,0,0,2,0,2,1,4145813,0.5,One-Time User
733,3051,1,0,0,0,2,2,0,1,2355072,1.0,One-Time User
734,3053,2,0,0,0,3,0,3,2,2355072,0.3333333333333333,Window Shopper
735,3055,1,0,0,0,1,0,1,1,1676308,1.0,One-Time User
736,3059,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
737,3068,1,0,0,0,1,1,0,1,1299190,1.0,One-Time User
738,3071,1,0,0,1,1,0,0,1,2735466,1.0,Wishlister
739,3072,1,0,0,0,1,0,0,1,384755,1.0,One-Time User
740,3079,1,0,0,0,1,0,1,1,4181361,1.0,One-Time User
741,3082,1,0,0,0,2,0,0,1,982926,0.5,One-Time User
742,3085,1,0,1,0,2,0,0,1,1320293,1.0,Cart Abandoner
743,3089,1,0,0,0,2,2,0,1,1464116,0.5,One-Time User
744,3094,1,0,0,0,2,2,2,1,834876,1.0,One-Time User
745,3095,3,0,1,0,5,2,1,3,4801426,0.4,Window Shopper
746,3097,1,0,0,0,1,1,0,1,440901,1.0,One-Time User
747,3105,2,0,1,0,4,2,2,2,738670,0.25,Window Shopper
748,3108,1,0,0,0,1,1,0,1,2885642,1.0,One-Time User
749,3109,1,0,0,0,1,0,0,1,2131531,1.0,One-Time User
750,3112,3,0,0,0,4,0,2,3,1646753,0.25,Window Shopper
751,3118,2,0,0,0,3,1,3,2,982926,0.3333333333333333,Window Shopper
752,3120,1,0,0,0,2,0,0,1,2924150,0.5,One-Time User
753,3123,2,0,0,1,4,3,4,2,1787510,0.5,Window Shopper
754,3132,1,0,1,0,2,0,0,1,1349561,0.5,Cart Abandoner
755,3133,1,0,0,0,1,0,0,1,119741,1.0,One-Time User
756,3152,1,0,0,0,2,2,2,1,3432251,0.5,One-Time User
757,3156,1,0,0,0,1,0,0,1,4690421,1.0,One-Time User
758,3160,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
759,3163,2,0,0,0,2,0,1,2,4145813,0.5,Window Shopper
760,3167,1,0,0,0,1,1,1,1,2982027,1.0,One-Time User
761,3176,1,1,0,0,2,2,2,1,2578647,0.5,Impulse Buyer
762,3179,4,0,1,0,6,1,1,4,1299190,0.3333333333333333,Window Shopper
763,3181,2,0,0,0,3,2,3,2,1349561,0.6666666666666666,Window Shopper
764,3182,1,0,0,0,1,0,1,1,50601,1.0,One-Time User
765,3183,1,0,1,0,1,1,1,1,4643350,1.0,Cart Abandoner
766,3184,4,1,0,0,6,2,0,4,4145813,0.3333333333333333,Uncategorized
767,3188,1,0,0,0,2,0,0,1,2465336,1.0,One-Time User
768,3190,2,0,0,0,2,0,0,2,2735466,0.5,Window Shopper
769,3196,1,0,0,0,1,1,0,1,4167298,1.0,One-Time User
770,3198,1,0,0,0,1,1,1,1,344833,1.0,One-Time User
771,3201,1,0,0,0,1,0,0,1,2885642,1.0,One-Time User
772,3205,1,0,0,0,1,0,0,1,3720767,1.0,One-Time User
773,3210,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
774,3217,1,0,0,0,1,0,1,1,1080785,1.0,One-Time User
775,3223,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
776,3239,2,0,0,0,2,0,0,2,965809,0.5,Window Shopper
777,3241,4,0,0,0,5,1,2,4,4756105,0.4,Window Shopper
